policy_id,age,gender,territory,vehicle_type,annual_miles,driving_experience_years,exposure,claim_count,total_claim_amount
P0008705,61,F,A,suv,6116,43.5,0.5901,0,0.0
P0008706,59,M,C,sedan,6583,41.3,0.8867,0,0.0
P0008707,54,F,A,sedan,16361,36.2,0.6612,0,0.0
P0008708,21,F,A,sedan,21393,4.0,0.5232,0,0.0
P0008709,49,M,C,sedan,32785,34.4,0.5773,0,0.0
P0008710,74,F,B,sedan,33485,59.1,0.6536,0,0.0
P0008711,33,F,C,sedan,5970,20.2,0.5729,0,0.0
P0008712,61,M,A,truck,28746,43.8,0.6078,0,0.0
P0008713,72,M,B,sedan,11240,51.2,0.6033,0,0.0
P0008714,77,F,C,sedan,17186,60.2,0.7093,1,4496.42
P0008715,50,M,A,suv,31607,34.5,0.762,1,1636.1
P0008716,37,F,A,truck,35495,19.9,0.8113,0,0.0
P0008717,62,M,A,truck,29607,45.3,0.9547,0,0.0
P0008718,48,F,C,truck,10704,34.5,0.844,0,0.0
P0008719,57,M,A,truck,6177,39.5,0.5993,0,0.0
P0008720,64,F,B,sedan,35926,47.2,0.7246,0,0.0
P0008721,62,M,B,suv,12297,45.3,0.8648,0,0.0
P0008722,33,F,C,sedan,12134,12.0,0.7776,0,0.0
P0008723,65,M,A,truck,21172,48.2,0.5847,0,0.0
P0008724,52,M,B,sedan,10214,31.4,0.8938,0,0.0
P0008725,76,M,C,suv,25641,60.7,0.5983,0,0.0
P0008726,59,M,A,sedan,31608,45.0,0.6722,0,0.0
P0008727,74,F,B,truck,15729,58.6,0.8668,0,0.0
P0008728,79,M,A,sedan,19534,59.7,0.9847,0,0.0
P0008729,80,F,A,truck,32894,64.5,0.9452,0,0.0
P0008730,64,M,A,truck,32647,49.9,0.9849,0,0.0
P0008731,55,M,A,sedan,7896,37.3,0.6984,0,0.0
P0008732,25,F,A,suv,28189,8.8,0.7179,0,0.0
P0008733,42,F,C,sedan,5619,23.9,0.5814,1,3594.74
P0008734,47,M,B,sedan,9858,31.3,0.7363,0,0.0
P0008735,67,M,B,sedan,24446,51.8,0.8902,1,6040.51
P0008736,55,M,B,suv,8779,34.7,0.5345,0,0.0
P0008737,45,F,C,sedan,10704,29.7,0.6595,0,0.0
P0008738,27,F,A,suv,18849,11.7,0.9628,0,0.0
P0008739,63,M,A,suv,17885,45.1,0.5913,0,0.0
P0008740,45,M,A,sedan,22407,33.6,0.6486,0,0.0
P0008741,20,M,C,sedan,33533,1.5,0.9675,1,1178.04
P0008742,35,M,C,sedan,18119,14.4,0.6724,0,0.0
P0008743,73,M,B,sedan,14493,54.3,0.9155,1,1492.79
P0008744,25,M,A,truck,11571,10.1,0.6435,0,0.0
P0008745,43,M,B,sedan,32186,27.4,0.6285,0,0.0
P0008746,50,M,B,suv,11743,32.9,0.5935,0,0.0
P0008747,23,M,A,truck,5126,5.3,0.5313,0,0.0
P0008748,28,F,A,sedan,20807,7.8,0.7077,1,2967.81
P0008749,77,F,A,suv,27682,56.9,0.8567,0,0.0
P0008750,55,M,B,truck,5443,38.4,0.7527,0,0.0
P0008751,31,M,C,suv,24735,15.1,0.7037,0,0.0
P0008752,28,M,A,sedan,18607,12.6,0.6022,0,0.0
P0008753,44,M,C,suv,29072,25.7,0.8418,0,0.0
P0008754,63,F,B,truck,6029,43.8,0.6264,0,0.0
P0008755,64,F,B,suv,32810,46.9,0.516,0,0.0
P0008756,30,M,C,suv,32067,13.0,0.9823,0,0.0
P0008757,63,M,B,suv,26281,41.8,0.9712,0,0.0
P0008758,74,F,A,suv,24223,55.6,0.6072,0,0.0
P0008759,32,F,A,sedan,26827,19.1,0.6193,0,0.0
P0008760,19,F,C,truck,9965,2.1,0.7901,0,0.0
P0008761,78,F,B,sedan,32802,60.6,0.7137,0,0.0
P0008762,50,F,A,truck,28825,33.5,0.9439,0,0.0
P0008763,66,F,B,sedan,28413,46.5,0.7135,0,0.0
P0008764,38,F,A,suv,20271,21.7,0.5679,0,0.0
P0008765,36,M,A,truck,9367,21.0,0.7733,0,0.0
P0008766,32,M,C,suv,20831,16.4,0.5566,0,0.0
P0008767,31,M,B,sedan,21893,12.7,0.7236,0,0.0
P0008768,47,F,A,suv,12939,32.7,0.7886,0,0.0
P0008769,24,F,B,sedan,33649,8.0,0.9727,0,0.0
P0008770,71,F,C,sedan,17206,52.3,0.6467,0,0.0
P0008771,50,M,A,suv,34575,35.7,0.8247,0,0.0
P0008772,75,F,A,truck,32222,60.1,0.5001,0,0.0
P0008773,49,M,A,truck,7318,35.4,0.9357,0,0.0
P0008774,37,M,A,suv,9563,21.8,0.6585,0,0.0
P0008775,50,M,A,suv,17171,34.0,0.6204,0,0.0
P0008776,27,F,A,sedan,24334,10.5,0.5513,0,0.0
P0008777,69,F,A,sedan,8520,53.8,0.8926,0,0.0
P0008778,63,M,B,suv,11723,46.8,0.5283,0,0.0
P0008779,27,F,A,suv,31544,8.0,0.8089,1,77.08
P0008780,54,M,A,suv,18788,36.3,0.6578,0,0.0
P0008781,51,F,B,sedan,22235,29.7,0.8556,0,0.0
P0008782,30,M,A,sedan,21523,14.3,0.9829,1,654.45
P0008783,25,M,A,sedan,35039,8.9,0.6374,0,0.0
P0008784,65,F,C,suv,8775,47.7,0.8099,0,0.0
P0008785,34,M,B,sedan,21160,18.0,0.6853,0,0.0
P0008786,50,M,B,sedan,7433,33.1,0.7547,0,0.0
P0008787,33,M,B,suv,6440,19.8,0.5416,0,0.0
P0008788,59,F,C,sedan,20005,42.7,0.6022,0,0.0
P0008789,21,F,A,sedan,33008,2.2,0.8971,0,0.0
P0008790,40,M,A,suv,17689,19.2,0.6725,0,0.0
P0008791,52,F,C,sedan,27228,32.1,0.5005,0,0.0
P0008792,45,M,A,suv,33550,27.7,0.6604,0,0.0
P0008793,56,F,B,truck,5190,38.0,0.8348,0,0.0
P0008794,29,M,A,sedan,26637,11.3,0.9858,0,0.0
P0008795,45,F,A,sedan,32853,29.1,0.9271,0,0.0
P0008796,65,M,B,suv,32801,49.9,0.8784,0,0.0
P0008797,39,F,B,suv,27811,21.5,0.9647,0,0.0
P0008798,27,F,B,truck,33777,10.2,0.8297,0,0.0
P0008799,71,F,A,sedan,23660,52.3,0.7596,0,0.0
P0008800,67,M,A,truck,5591,54.8,0.7698,1,1441.5
P0008801,60,F,B,sedan,35442,43.3,0.9721,1,1854.37
P0008802,68,M,A,sedan,32275,48.6,0.5011,0,0.0
P0008803,67,F,B,suv,10894,48.8,0.7578,0,0.0
P0008804,65,M,B,sedan,34712,50.0,0.8845,0,0.0
P0008805,50,M,A,sedan,25200,35.6,0.5191,0,0.0
P0008806,19,F,A,sedan,19031,2.1,0.9116,1,2455.99
P0008807,55,F,C,sedan,30375,36.4,0.922,0,0.0
P0008808,35,F,A,suv,24715,17.0,0.7618,0,0.0
P0008809,66,M,A,sedan,29457,48.8,0.9144,0,0.0
P0008810,47,M,C,sedan,15725,28.7,0.5713,0,0.0
P0008811,75,F,A,sedan,17084,57.5,0.9715,0,0.0
P0008812,55,M,C,suv,8058,36.8,0.5244,0,0.0
P0008813,52,M,A,truck,32566,33.1,0.5186,0,0.0
P0008814,75,M,A,sedan,13140,58.9,0.762,0,0.0
P0008815,47,F,B,truck,9261,31.8,0.8676,0,0.0
P0008816,41,M,A,suv,7496,22.5,0.85,0,0.0
P0008817,41,F,B,truck,16967,25.0,0.7751,0,0.0
P0008818,73,M,A,suv,20090,59.9,0.8918,0,0.0
P0008819,65,F,B,sedan,30868,45.1,0.8039,0,0.0
P0008820,28,M,C,suv,25261,10.5,0.9251,0,0.0
P0008821,49,M,B,suv,29990,31.6,0.5579,0,0.0
P0008822,41,M,B,truck,5162,24.4,0.9907,0,0.0
P0008823,58,F,A,truck,5907,39.3,0.9404,0,0.0
P0008824,21,M,A,suv,12094,6.6,0.9476,0,0.0
P0008825,62,F,C,suv,16956,45.0,0.6818,0,0.0
P0008826,64,M,B,sedan,7286,46.4,0.9734,0,0.0
P0008827,32,F,B,suv,31899,13.9,0.5708,0,0.0
P0008828,27,M,B,suv,34938,13.4,0.5389,0,0.0
P0008829,57,F,A,suv,20031,38.8,0.6994,0,0.0
P0008830,34,F,A,sedan,29896,17.8,0.9665,0,0.0
P0008831,77,F,A,truck,10911,61.3,0.9839,0,0.0
P0008832,66,F,B,sedan,5960,52.1,0.7468,0,0.0
P0008833,78,F,A,sedan,32858,56.5,0.876,0,0.0
P0008834,51,M,A,sedan,30233,34.3,0.7691,1,4617.54
P0008835,77,M,B,sedan,28487,59.5,0.5567,0,0.0
P0008836,18,M,B,sedan,30645,3.1,0.8266,0,0.0
P0008837,36,M,B,sedan,27018,22.1,0.5734,0,0.0
P0008838,18,F,C,sedan,29962,0.0,0.8281,1,1783.96
P0008839,60,F,B,sedan,34983,45.7,0.6202,0,0.0
P0008840,50,F,A,sedan,32230,30.4,0.6317,0,0.0
P0008841,36,F,C,truck,32594,15.4,0.8375,0,0.0
P0008842,37,M,B,suv,19521,21.6,0.7325,0,0.0
P0008843,58,M,B,sedan,30373,41.9,0.9151,1,7296.62
P0008844,29,M,C,suv,12421,17.1,0.8401,0,0.0
P0008845,50,M,A,suv,14734,36.5,0.6475,0,0.0
P0008846,56,F,B,suv,31983,37.7,0.8886,0,0.0
P0008847,33,M,A,sedan,16265,13.5,0.5323,0,0.0
P0008848,32,F,A,suv,30874,16.6,0.8674,0,0.0
P0008849,40,M,B,sedan,20358,24.3,0.6927,0,0.0
P0008850,55,F,A,sedan,13515,41.2,0.6511,0,0.0
P0008851,34,F,A,truck,17760,19.3,0.7613,0,0.0
P0008852,41,F,B,sedan,23002,21.3,0.9536,0,0.0
P0008853,52,F,A,sedan,6964,34.4,0.6284,0,0.0
P0008854,29,F,B,sedan,22265,15.6,0.9997,0,0.0
P0008855,53,F,A,suv,8257,34.9,0.7944,0,0.0
P0008856,26,M,B,sedan,20113,4.3,0.6261,0,0.0
P0008857,26,M,B,sedan,15022,9.8,0.8456,0,0.0
P0008858,32,F,B,sedan,23866,16.3,0.8677,0,0.0
P0008859,36,F,B,sedan,31012,17.8,0.7658,0,0.0
P0008860,19,M,C,sedan,7603,0.0,0.5653,0,0.0
P0008861,78,F,A,sedan,7637,59.4,0.9076,0,0.0
P0008862,37,M,A,sedan,19093,20.6,0.9051,1,5438.78
P0008863,68,F,C,sedan,28370,51.8,0.8826,0,0.0
P0008864,74,F,B,truck,13676,60.4,0.8779,0,0.0
P0008865,68,F,C,suv,29257,53.5,0.6907,0,0.0
P0008866,70,F,B,sedan,5073,52.3,0.7464,0,0.0
P0008867,24,M,B,sedan,14142,8.1,0.8307,0,0.0
P0008868,41,M,A,suv,21094,23.5,0.5828,0,0.0
P0008869,65,F,A,suv,24410,48.5,0.8021,0,0.0
P0008870,54,M,B,sedan,16305,36.9,0.5551,0,0.0
P0008871,18,F,B,sedan,32343,1.0,0.9239,0,0.0
P0008872,53,F,C,suv,18368,34.5,0.5599,0,0.0
P0008873,68,M,C,sedan,24707,49.3,0.8862,0,0.0
P0008874,70,M,A,sedan,8451,53.0,0.611,0,0.0
P0008875,42,M,B,sedan,33808,25.4,0.9642,2,5336.12
P0008876,32,F,C,suv,20674,15.1,0.829,0,0.0
P0008877,37,F,C,sedan,19573,21.6,0.7156,0,0.0
P0008878,36,F,C,sedan,13373,16.8,0.5218,0,0.0
P0008879,39,M,B,sedan,23838,23.1,0.8036,0,0.0
P0008880,37,F,C,suv,5018,20.3,0.689,0,0.0
P0008881,46,M,A,suv,19008,28.6,0.8991,1,1198.26
P0008882,20,F,A,suv,29180,2.4,0.8964,0,0.0
P0008883,35,F,A,suv,29108,17.5,0.8435,0,0.0
P0008884,37,F,B,sedan,24462,20.3,0.6339,0,0.0
P0008885,27,F,C,sedan,16609,6.7,0.5865,0,0.0
P0008886,73,M,B,truck,21365,55.8,0.7485,0,0.0
P0008887,60,M,B,truck,10238,43.5,0.7262,0,0.0
P0008888,75,M,A,sedan,24283,54.4,0.8365,1,486.57
P0008889,53,M,B,suv,11704,37.6,0.7664,0,0.0
P0008890,24,F,A,sedan,15033,3.4,0.7475,0,0.0
P0008891,74,M,B,sedan,27757,61.0,0.7404,0,0.0
P0008892,46,M,A,sedan,8814,29.8,0.7521,0,0.0
P0008893,61,M,B,suv,15231,47.3,0.9361,0,0.0
P0008894,42,F,B,truck,16064,27.7,0.5854,0,0.0
P0008895,49,F,B,suv,34335,31.1,0.5094,0,0.0
P0008896,48,M,B,suv,29455,30.4,0.6109,0,0.0
P0008897,35,F,C,sedan,16546,19.2,0.6551,0,0.0
P0008898,52,F,C,truck,23856,31.7,0.8062,0,0.0
P0008899,64,F,A,sedan,12437,44.7,0.9213,0,0.0
P0008900,19,M,A,truck,29528,2.1,0.8565,0,0.0
P0008901,26,F,A,sedan,15687,12.6,0.9991,0,0.0
P0008902,71,M,A,sedan,32970,52.1,0.5004,0,0.0
P0008903,53,M,A,suv,32617,37.0,0.5951,0,0.0
P0008904,79,F,C,sedan,12739,61.4,0.5435,0,0.0
P0008905,56,F,C,sedan,17686,37.4,0.8318,0,0.0
P0008906,59,M,A,suv,33347,42.8,0.7135,1,2743.05
P0008907,74,F,C,suv,7979,54.4,0.6556,2,13478.85
P0008908,59,F,C,sedan,25540,42.8,0.6563,0,0.0
P0008909,38,F,A,suv,21003,19.9,0.9465,0,0.0
P0008910,51,F,C,suv,22384,32.5,0.5378,0,0.0
P0008911,32,M,C,sedan,22743,13.2,0.6567,0,0.0
P0008912,39,F,C,sedan,20599,18.5,0.7499,0,0.0
P0008913,60,M,B,suv,15627,44.6,0.7058,0,0.0
P0008914,27,F,A,truck,19530,12.3,0.8438,0,0.0
P0008915,60,M,A,sedan,35326,43.6,0.8037,0,0.0
P0008916,54,M,C,suv,7290,30.9,0.9002,0,0.0
P0008917,37,F,A,suv,9976,17.3,0.9221,0,0.0
P0008918,20,M,B,suv,6693,4.1,0.7,1,1646.48
P0008919,62,F,A,suv,24393,45.7,0.933,0,0.0
P0008920,69,M,B,suv,15260,52.0,0.8161,0,0.0
P0008921,63,M,A,sedan,6392,45.5,0.9302,0,0.0
P0008922,44,F,C,truck,11310,25.7,0.7327,0,0.0
P0008923,59,F,B,suv,13063,40.6,0.5128,0,0.0
P0008924,44,M,B,suv,7684,24.6,0.829,0,0.0
P0008925,40,M,A,suv,28776,19.0,0.983,0,0.0
P0008926,38,F,B,sedan,5757,21.3,0.9651,1,468.72
P0008927,31,F,C,sedan,32366,14.4,0.576,0,0.0
P0008928,79,F,C,suv,35330,62.7,0.7448,0,0.0
P0008929,59,M,C,sedan,33431,42.6,0.9364,0,0.0
P0008930,29,M,B,sedan,11574,11.3,0.7083,0,0.0
P0008931,72,M,C,suv,12080,53.7,0.7591,0,0.0
P0008932,27,M,B,sedan,35525,6.5,0.9988,0,0.0
P0008933,55,M,B,suv,24310,39.4,0.7413,0,0.0
P0008934,28,F,B,sedan,21879,10.3,0.595,0,0.0
P0008935,40,M,A,suv,31809,24.7,0.5193,0,0.0
P0008936,59,F,B,sedan,10946,41.2,0.7307,0,0.0
P0008937,80,M,B,suv,17590,57.7,0.7573,1,3356.44
P0008938,80,F,A,suv,9504,63.3,0.96,0,0.0
P0008939,74,M,B,sedan,29768,52.1,0.896,0,0.0
P0008940,32,M,A,truck,11224,16.7,0.5314,0,0.0
P0008941,23,M,B,sedan,9083,6.9,0.9084,0,0.0
P0008942,75,F,C,sedan,16277,58.7,0.5348,0,0.0
P0008943,76,M,A,suv,22496,58.7,0.507,0,0.0
P0008944,35,F,A,suv,11354,18.3,0.7735,0,0.0
P0008945,19,F,B,suv,32900,0.5,0.7649,0,0.0
P0008946,58,M,A,truck,30668,46.5,0.6582,0,0.0
P0008947,22,M,A,suv,33516,7.0,0.7303,0,0.0
P0008948,20,F,B,sedan,16377,0.0,0.9602,0,0.0
P0008949,77,M,A,sedan,17045,62.8,0.8382,0,0.0
P0008950,49,F,B,truck,21335,32.7,0.6712,0,0.0
P0008951,25,M,A,sedan,33199,6.8,0.967,0,0.0
P0008952,59,M,A,suv,20538,42.1,0.5815,0,0.0
P0008953,41,M,A,truck,17042,25.7,0.5876,0,0.0
P0008954,51,M,C,suv,25445,33.1,0.6165,0,0.0
P0008955,74,M,B,sedan,9110,55.3,0.6162,0,0.0
P0008956,32,M,A,suv,35919,16.2,0.5355,0,0.0
P0008957,58,F,B,sedan,26350,40.2,0.6548,0,0.0
P0008958,70,F,B,truck,18750,51.3,0.7743,0,0.0
P0008959,44,M,B,suv,7798,24.8,0.6114,0,0.0
P0008960,79,F,A,suv,15002,61.3,0.5534,1,8642.36
P0008961,46,M,A,sedan,22763,25.6,0.8252,0,0.0
P0008962,46,F,B,sedan,35196,28.9,0.71,0,0.0
P0008963,73,M,B,sedan,20100,58.0,0.8267,0,0.0
P0008964,58,F,C,suv,35926,41.4,0.624,0,0.0
P0008965,72,M,B,suv,21055,52.6,0.878,0,0.0
P0008966,67,M,B,truck,29208,51.8,0.9864,0,0.0
P0008967,62,F,B,sedan,8038,49.5,0.6306,0,0.0
P0008968,33,M,B,sedan,29727,15.1,0.8197,0,0.0
P0008969,43,F,B,suv,12505,26.9,0.8825,0,0.0
P0008970,72,M,A,suv,17627,50.5,0.7716,1,895.89
P0008971,56,M,C,suv,15025,38.5,0.6456,0,0.0
P0008972,35,F,A,sedan,21705,15.5,0.6072,0,0.0
P0008973,38,F,B,sedan,24048,22.0,0.8233,1,1967.35
P0008974,66,F,B,suv,15906,47.8,0.7399,0,0.0
P0008975,29,F,C,truck,6777,11.3,0.9186,0,0.0
P0008976,25,M,A,truck,24184,5.2,0.5447,0,0.0
P0008977,66,F,C,suv,18023,48.6,0.5164,0,0.0
P0008978,36,M,A,suv,30597,20.0,0.6854,0,0.0
P0008979,66,M,A,suv,26552,46.9,0.7372,0,0.0
P0008980,51,M,C,suv,16596,35.4,0.8198,0,0.0
P0008981,80,M,A,sedan,6608,64.6,0.557,0,0.0
P0008982,51,F,B,sedan,21590,34.1,0.7936,0,0.0
P0008983,72,M,B,truck,29646,55.7,0.9065,0,0.0
P0008984,71,M,C,truck,29024,54.0,0.9548,0,0.0
P0008985,31,M,C,suv,15378,15.3,0.9499,0,0.0
P0008986,80,F,A,sedan,11474,60.8,0.7592,1,2387.61
P0008987,64,F,C,suv,7279,44.8,0.9496,1,3381.69
P0008988,24,M,A,sedan,23921,5.3,0.7688,0,0.0
P0008989,18,M,B,sedan,13138,0.0,0.5367,0,0.0
P0008990,35,F,C,suv,29048,21.7,0.9868,0,0.0
P0008991,19,M,B,suv,23508,1.8,0.5013,0,0.0
P0008992,40,F,B,sedan,6616,21.3,0.6429,0,0.0
P0008993,80,M,C,suv,26424,60.3,0.5232,0,0.0
P0008994,48,F,B,suv,12865,31.4,0.7718,0,0.0
P0008995,19,F,C,sedan,32033,0.0,0.7837,0,0.0
P0008996,49,F,A,sedan,5782,31.4,0.819,0,0.0
P0008997,31,F,A,suv,16362,19.2,0.5702,0,0.0
P0008998,71,F,C,truck,5198,54.2,0.5087,0,0.0
P0008999,23,F,A,truck,24625,7.7,0.6328,0,0.0
P0009000,66,F,B,sedan,19806,50.2,0.5257,0,0.0
P0009001,46,M,C,suv,21523,26.9,0.5176,0,0.0
P0009002,19,M,B,truck,26720,1.4,0.632,0,0.0
P0009003,60,M,A,sedan,32774,44.0,0.9994,0,0.0
P0009004,46,F,A,suv,16874,30.4,0.9017,1,4525.7
P0009005,66,F,A,sedan,22679,48.1,0.6809,0,0.0
P0009006,56,M,A,suv,24253,39.4,0.688,0,0.0
P0009007,67,M,A,sedan,32322,48.6,0.9649,0,0.0
P0009008,47,M,C,sedan,10936,31.7,0.831,0,0.0
P0009009,18,M,A,sedan,21230,1.8,0.9185,0,0.0
P0009010,26,M,C,sedan,30929,11.2,0.9322,0,0.0
P0009011,46,M,C,sedan,13724,30.1,0.5846,0,0.0
P0009012,43,F,A,sedan,16240,21.6,0.5081,0,0.0
P0009013,68,M,C,suv,18919,52.5,0.6341,0,0.0
P0009014,43,M,A,sedan,26923,26.9,0.7972,0,0.0
P0009015,72,M,B,sedan,25786,56.6,0.9543,0,0.0
P0009016,29,F,C,sedan,9028,12.4,0.6543,0,0.0
P0009017,42,F,C,truck,11385,25.1,0.9251,0,0.0
P0009018,65,F,A,sedan,30361,45.6,0.8311,0,0.0
P0009019,25,F,A,suv,25883,8.8,0.8273,0,0.0
P0009020,38,M,A,sedan,21059,20.8,0.8581,0,0.0
P0009021,65,M,C,sedan,18031,51.7,0.7558,0,0.0
P0009022,55,F,A,truck,35078,39.7,0.8368,0,0.0
P0009023,67,M,B,suv,32356,47.8,0.8966,0,0.0
P0009024,50,F,A,suv,17566,34.7,0.7947,0,0.0
P0009025,72,M,A,sedan,15898,53.5,0.5196,0,0.0
P0009026,73,F,B,sedan,32062,57.9,0.7553,0,0.0
P0009027,79,M,A,sedan,15724,62.3,0.7985,0,0.0
P0009028,25,M,B,sedan,17775,4.6,0.9377,0,0.0
P0009029,55,M,B,truck,33424,36.5,0.5026,0,0.0
P0009030,25,M,B,sedan,8344,11.9,0.5243,0,0.0
P0009031,32,F,B,sedan,26807,8.6,0.684,0,0.0
P0009032,36,M,A,sedan,26316,21.1,0.9015,0,0.0
P0009033,58,F,C,sedan,16754,37.3,0.7422,0,0.0
P0009034,45,F,B,sedan,10671,28.9,0.6526,0,0.0
P0009035,72,M,B,sedan,31691,57.5,0.8466,0,0.0
P0009036,36,M,A,truck,29795,19.9,0.7522,0,0.0
P0009037,56,M,A,suv,31606,40.3,0.7869,0,0.0
P0009038,66,F,C,sedan,15380,50.1,0.7142,1,14567.07
P0009039,79,M,C,sedan,34849,61.9,0.8625,0,0.0
P0009040,33,F,A,suv,28449,15.0,0.5078,0,0.0
P0009041,64,M,A,sedan,12439,44.2,0.5008,0,0.0
P0009042,23,M,A,truck,19924,5.6,0.8414,0,0.0
P0009043,52,M,B,suv,14809,34.8,0.5133,0,0.0
P0009044,44,M,A,sedan,21647,28.4,0.6686,0,0.0
P0009045,78,M,C,suv,10837,61.6,0.6832,0,0.0
P0009046,66,F,A,sedan,27773,50.0,0.8069,0,0.0
P0009047,76,M,C,sedan,19245,61.7,0.8862,0,0.0
P0009048,71,M,A,suv,25616,48.9,0.9109,1,1981.23
P0009049,43,F,A,sedan,24893,25.5,0.6401,0,0.0
P0009050,64,F,A,sedan,25590,46.5,0.5812,1,853.25
P0009051,19,F,A,truck,28559,0.0,0.9904,1,688.62
P0009052,53,M,C,suv,25427,41.2,0.5219,0,0.0
P0009053,20,M,B,sedan,20983,0.0,0.9069,0,0.0
P0009054,63,M,A,truck,23143,47.7,0.5101,0,0.0
P0009055,78,F,C,sedan,24564,62.8,0.7426,0,0.0
P0009056,60,F,A,truck,30022,44.1,0.8207,0,0.0
P0009057,70,F,A,sedan,19749,51.0,0.7389,0,0.0
P0009058,32,F,A,suv,14300,10.7,0.7824,0,0.0
P0009059,80,F,B,suv,12827,59.7,0.5127,1,1935.75
P0009060,52,F,C,sedan,10628,36.0,0.5771,0,0.0
P0009061,60,F,A,truck,23683,46.6,0.7766,0,0.0
P0009062,66,F,B,sedan,27789,49.8,0.9139,1,3325.54
P0009063,58,M,A,truck,14830,42.3,0.7742,0,0.0
P0009064,37,F,A,sedan,21734,23.3,0.7497,0,0.0
P0009065,56,F,B,sedan,16534,37.8,0.9941,0,0.0
P0009066,59,M,B,sedan,32918,42.0,0.6949,0,0.0
P0009067,72,M,B,sedan,33090,54.0,0.6927,0,0.0
P0009068,48,M,A,suv,34917,29.5,0.537,0,0.0
P0009069,49,M,A,suv,31692,30.6,0.8916,0,0.0
P0009070,49,M,B,truck,31881,32.1,0.5339,0,0.0
P0009071,25,M,B,suv,22274,4.7,0.5681,0,0.0
P0009072,23,M,B,suv,21974,7.0,0.5284,0,0.0
P0009073,19,F,A,sedan,14350,3.3,0.5962,0,0.0
P0009074,59,M,C,suv,28377,42.5,0.7194,1,7882.25
P0009075,44,F,A,truck,14920,25.9,0.521,0,0.0
P0009076,72,F,B,sedan,15364,53.6,0.7057,0,0.0
P0009077,62,F,B,sedan,34315,45.7,0.7405,0,0.0
P0009078,26,F,A,sedan,5457,9.6,0.5554,0,0.0
P0009079,24,F,B,sedan,8662,4.4,0.5276,0,0.0
P0009080,41,M,B,suv,29194,26.6,0.6572,0,0.0
P0009081,76,F,B,sedan,26239,53.5,0.8253,1,2868.72
P0009082,21,F,C,truck,29226,4.6,0.8036,0,0.0
P0009083,29,F,B,sedan,19472,12.4,0.5633,0,0.0
P0009084,19,F,A,sedan,5249,1.3,0.546,0,0.0
P0009085,44,M,A,sedan,14222,25.9,0.5934,0,0.0
P0009086,80,F,B,sedan,31771,64.3,0.9372,0,0.0
P0009087,61,F,A,suv,25648,43.3,0.9658,0,0.0
P0009088,49,F,C,truck,32324,33.9,0.7608,0,0.0
P0009089,27,F,A,sedan,5291,11.2,0.9511,0,0.0
P0009090,40,F,A,sedan,14940,26.2,0.5657,0,0.0
P0009091,51,F,A,suv,26297,33.7,0.8286,0,0.0
P0009092,35,M,C,suv,5534,18.4,0.8244,0,0.0
P0009093,62,M,B,suv,18936,49.0,0.7247,0,0.0
P0009094,79,M,B,sedan,32156,63.4,0.8689,0,0.0
P0009095,30,F,A,suv,10011,13.1,0.7375,0,0.0
P0009096,33,F,C,sedan,7186,14.3,0.9282,0,0.0
P0009097,25,M,C,sedan,24746,10.6,0.5679,0,0.0
P0009098,63,F,A,truck,12198,46.6,0.5087,0,0.0
P0009099,47,M,C,sedan,10701,32.2,0.6891,0,0.0
P0009100,35,M,C,sedan,21819,16.5,0.5643,0,0.0
P0009101,31,F,A,sedan,23791,15.3,0.5896,0,0.0
P0009102,22,F,A,sedan,30312,4.0,0.5239,0,0.0
P0009103,47,M,B,truck,8223,30.7,0.7153,0,0.0
P0009104,61,M,B,sedan,29236,47.4,0.8686,0,0.0
P0009105,32,M,C,sedan,25775,15.1,0.7783,0,0.0
P0009106,18,F,B,truck,26116,3.4,0.6783,0,0.0
P0009107,47,M,A,sedan,12396,27.8,0.5059,0,0.0
P0009108,60,F,A,sedan,30688,39.4,0.7545,0,0.0
P0009109,39,F,B,sedan,8819,20.7,0.6639,0,0.0
P0009110,33,M,A,sedan,26248,17.3,0.6194,0,0.0
P0009111,27,M,A,sedan,9172,10.0,0.7258,0,0.0
P0009112,65,F,A,suv,24768,47.4,0.585,0,0.0
P0009113,72,F,C,sedan,18998,52.8,0.6608,0,0.0
P0009114,66,F,A,suv,10198,49.4,0.9631,0,0.0
P0009115,50,F,A,truck,11027,32.2,0.8054,0,0.0
P0009116,63,F,C,sedan,18637,49.4,0.9949,0,0.0
P0009117,43,M,A,sedan,16349,25.5,0.8139,0,0.0
P0009118,19,F,B,sedan,18992,3.7,0.5485,1,753.78
P0009119,41,M,A,sedan,18429,23.9,0.8329,0,0.0
P0009120,62,F,C,sedan,5573,47.1,0.9329,0,0.0
P0009121,58,F,A,sedan,18310,40.2,0.9564,0,0.0
P0009122,80,F,A,sedan,17571,61.7,0.7773,0,0.0
P0009123,80,F,A,sedan,17127,63.5,0.5601,0,0.0
P0009124,33,M,C,sedan,12039,17.7,0.8215,0,0.0
P0009125,18,M,C,suv,10963,0.0,0.5715,0,0.0
P0009126,35,M,A,sedan,7779,14.9,0.528,0,0.0
P0009127,73,F,A,suv,24374,52.2,0.6059,0,0.0
P0009128,69,M,A,suv,21935,51.2,0.5485,0,0.0
P0009129,24,M,A,sedan,30167,6.4,0.7227,0,0.0
P0009130,28,F,A,suv,12347,13.6,0.972,0,0.0
P0009131,53,M,C,sedan,17644,33.4,0.8302,0,0.0
P0009132,59,M,A,suv,10901,46.6,0.8472,0,0.0
P0009133,79,M,C,sedan,34150,59.6,0.9018,0,0.0
